epoch	utc	load1	load5	load15
1789702972	2026-09-18T03:42:52Z	1.19	0.97	1.10
1789702977	2026-09-18T03:42:57Z	1.18	0.97	1.10
1789702982	2026-09-18T03:43:02Z	1.24	0.99	1.11
1789702987	2026-09-18T03:43:07Z	1.30	1.00	1.11
1789702992	2026-09-18T03:43:12Z	1.28	1.00	1.11
1789702997	2026-09-18T03:43:17Z	1.26	1.00	1.11
1789703002	2026-09-18T03:43:22Z	1.24	1.00	1.11
1789703007	2026-09-18T03:43:27Z	1.30	1.02	1.11
1789703012	2026-09-18T03:43:32Z	1.43	1.05	1.12
1789703018	2026-09-18T03:43:38Z	1.40	1.05	1.12
1789703023	2026-09-18T03:43:43Z	1.37	1.05	1.12
1789703028	2026-09-18T03:43:48Z	1.42	1.07	1.13
1789703033	2026-09-18T03:43:53Z	1.38	1.06	1.13
1789703037	2026-09-18T03:43:57Z	1.51	1.10	1.14
1789703042	2026-09-18T03:44:02Z	1.55	1.11	1.14
1789703047	2026-09-18T03:44:07Z	1.93	1.21	1.17
1789703052	2026-09-18T03:44:12Z	2.02	1.24	1.18
1789703058	2026-09-18T03:44:18Z	2.01	1.25	1.19
1789703063	2026-09-18T03:44:23Z	1.85	1.23	1.18
1789703068	2026-09-18T03:44:28Z	1.70	1.21	1.17
1789703073	2026-09-18T03:44:33Z	1.89	1.25	1.19
1789703077	2026-09-18T03:44:37Z	1.98	1.28	1.20
1789703082	2026-09-18T03:44:42Z	2.14	1.33	1.21
1789703087	2026-09-18T03:44:47Z	2.29	1.37	1.23
1789703092	2026-09-18T03:44:52Z	2.67	1.47	1.26
1789703097	2026-09-18T03:44:57Z	2.77	1.51	1.28
1789703102	2026-09-18T03:45:02Z	2.79	1.54	1.28
1789703107	2026-09-18T03:45:08Z	2.97	1.59	1.30
1789703113	2026-09-18T03:45:13Z	2.97	1.62	1.31
1789703117	2026-09-18T03:45:17Z	2.97	1.64	1.32
1789703122	2026-09-18T03:45:22Z	2.98	1.66	1.33
1789703127	2026-09-18T03:45:27Z	2.98	1.68	1.34
1789703132	2026-09-18T03:45:32Z	2.98	1.71	1.35
1789703137	2026-09-18T03:45:37Z	2.98	1.73	1.36
1789703142	2026-09-18T03:45:42Z	2.82	1.72	1.36
1789703147	2026-09-18T03:45:47Z	2.60	1.69	1.35
1789703152	2026-09-18T03:45:52Z	2.39	1.66	1.34
1789703157	2026-09-18T03:45:57Z	2.36	1.66	1.35
1789703162	2026-09-18T03:46:02Z	2.41	1.69	1.36
1789703167	2026-09-18T03:46:07Z	2.62	1.74	1.38
1789703172	2026-09-18T03:46:12Z	2.57	1.75	1.38
1789703177	2026-09-18T03:46:17Z	2.68	1.78	1.39
1789703182	2026-09-18T03:46:22Z	2.87	1.84	1.41
1789703187	2026-09-18T03:46:27Z	2.88	1.86	1.42
1789703192	2026-09-18T03:46:32Z	3.05	1.91	1.44
1789703197	2026-09-18T03:46:37Z	2.80	1.88	1.43
1789703202	2026-09-18T03:46:42Z	2.58	1.85	1.43
1789703207	2026-09-18T03:46:47Z	2.45	1.83	1.42
1789703212	2026-09-18T03:46:52Z	2.34	1.82	1.42
1789703217	2026-09-18T03:46:57Z	2.23	1.81	1.42
1789703222	2026-09-18T03:47:02Z	2.05	1.77	1.41
1789703227	2026-09-18T03:47:07Z	1.89	1.75	1.40
1789703232	2026-09-18T03:47:12Z	1.73	1.72	1.40
1789703237	2026-09-18T03:47:17Z	1.59	1.69	1.39
1789703242	2026-09-18T03:47:22Z	1.47	1.66	1.38
1789703247	2026-09-18T03:47:27Z	1.35	1.63	1.37
1789703252	2026-09-18T03:47:32Z	1.24	1.60	1.36
1789703257	2026-09-18T03:47:37Z	1.14	1.58	1.36
1789703262	2026-09-18T03:47:42Z	1.05	1.55	1.35
1789703267	2026-09-18T03:47:47Z	0.96	1.52	1.34
1789703272	2026-09-18T03:47:52Z	0.89	1.50	1.33
1789703277	2026-09-18T03:47:57Z	0.82	1.47	1.33
1789703282	2026-09-18T03:48:02Z	0.75	1.45	1.32
1789703287	2026-09-18T03:48:07Z	0.69	1.42	1.31
1789703292	2026-09-18T03:48:12Z	0.63	1.40	1.31
1789703297	2026-09-18T03:48:17Z	0.58	1.38	1.30
1789703302	2026-09-18T03:48:22Z	0.70	1.39	1.30
1789703307	2026-09-18T03:48:27Z	0.88	1.41	1.31
1789703312	2026-09-18T03:48:32Z	1.05	1.44	1.32
1789703317	2026-09-18T03:48:37Z	0.97	1.42	1.31
1789703322	2026-09-18T03:48:42Z	1.05	1.43	1.32
1789703327	2026-09-18T03:48:47Z	1.13	1.44	1.32
1789703332	2026-09-18T03:48:52Z	1.04	1.41	1.31
1789703337	2026-09-18T03:48:57Z	1.19	1.44	1.32
1789703342	2026-09-18T03:49:02Z	1.18	1.43	1.32
1789703347	2026-09-18T03:49:07Z	1.32	1.46	1.33
1789703352	2026-09-18T03:49:12Z	1.22	1.43	1.32
1789703357	2026-09-18T03:49:17Z	1.12	1.41	1.32
1789703362	2026-09-18T03:49:22Z	1.19	1.42	1.32
