2026-09-18T03:28:16Z	{ 5.78 8.42 19.85 }
2026-09-18T03:28:21Z	{ 5.64 8.35 19.76 }
2026-09-18T03:28:26Z	{ 5.99 8.37 19.70 }
2026-09-18T03:28:31Z	{ 6.63 8.47 19.66 }
2026-09-18T03:28:36Z	{ 6.18 8.34 19.55 }
2026-09-18T03:28:41Z	{ 5.92 8.25 19.46 }
2026-09-18T03:28:46Z	{ 5.61 8.15 19.35 }
2026-09-18T03:28:51Z	{ 5.40 8.06 19.26 }
2026-09-18T03:28:56Z	{ 5.29 8.00 19.17 }
2026-09-18T03:29:01Z	{ 5.26 7.95 19.09 }
2026-09-18T03:29:06Z	{ 5.24 7.90 19.00 }
2026-09-18T03:29:11Z	{ 5.06 7.82 18.91 }
2026-09-18T03:29:16Z	{ 4.90 7.74 18.81 }
2026-09-18T03:29:21Z	{ 4.74 7.66 18.72 }
2026-09-18T03:29:26Z	{ 4.60 7.58 18.63 }
2026-09-18T03:29:31Z	{ 4.31 7.47 18.53 }
2026-09-18T03:29:36Z	{ 4.21 7.40 18.44 }
2026-09-18T03:29:41Z	{ 4.03 7.31 18.34 }
2026-09-18T03:29:46Z	{ 4.75 7.40 18.31 }
2026-09-18T03:29:51Z	{ 8.05 8.04 18.47 }
2026-09-18T03:29:56Z	{ 9.65 8.37 18.52 }
2026-09-18T03:30:01Z	{ 9.92 8.45 18.49 }
2026-09-18T03:30:06Z	{ 9.68 8.42 18.42 }
2026-09-18T03:30:11Z	{ 11.47 8.81 18.50 }
2026-09-18T03:30:16Z	{ 11.75 8.92 18.48 }
2026-09-18T03:30:21Z	{ 12.25 9.07 18.48 }
2026-09-18T03:30:26Z	{ 12.15 9.10 18.44 }
2026-09-18T03:30:31Z	{ 11.74 9.06 18.37 }
2026-09-18T03:30:36Z	{ 11.12 8.98 18.28 }
2026-09-18T03:30:41Z	{ 10.63 8.91 18.21 }
2026-09-18T03:30:46Z	{ 10.18 8.85 18.13 }
2026-09-18T03:30:51Z	{ 9.84 8.80 18.06 }
2026-09-18T03:30:56Z	{ 9.46 8.74 17.98 }
2026-09-18T03:31:01Z	{ 8.94 8.64 17.89 }
2026-09-18T03:31:06Z	{ 8.62 8.58 17.82 }
2026-09-18T03:31:12Z	{ 8.33 8.52 17.74 }
2026-09-18T03:31:17Z	{ 8.23 8.50 17.68 }
2026-09-18T03:31:22Z	{ 7.89 8.42 17.60 }
2026-09-18T03:31:27Z	{ 7.66 8.36 17.52 }
2026-09-18T03:31:32Z	{ 7.28 8.27 17.44 }
2026-09-18T03:31:37Z	{ 7.02 8.20 17.36 }
2026-09-18T03:31:42Z	{ 6.78 8.13 17.28 }
2026-09-18T03:31:47Z	{ 6.47 8.05 17.20 }
2026-09-18T03:31:52Z	{ 6.28 7.98 17.12 }
2026-09-18T03:31:57Z	{ 7.29 8.16 17.13 }
2026-09-18T03:32:02Z	{ 8.79 8.46 17.18 }
2026-09-18T03:32:07Z	{ 11.29 8.98 17.31 }
2026-09-18T03:32:12Z	{ 14.23 9.63 17.49 }
2026-09-18T03:32:17Z	{ 15.73 10.02 17.58 }
2026-09-18T03:32:22Z	{ 18.88 10.76 17.80 }
2026-09-18T03:32:27Z	{ 21.53 11.45 18.00 }
2026-09-18T03:32:32Z	{ 21.73 11.66 18.04 }
2026-09-18T03:32:37Z	{ 24.23 12.34 18.24 }
2026-09-18T03:32:42Z	{ 23.97 12.49 18.26 }
2026-09-18T03:32:47Z	{ 28.22 13.56 18.60 }
2026-09-18T03:32:52Z	{ 31.48 14.48 18.90 }
2026-09-18T03:32:57Z	{ 32.09 14.88 19.02 }
2026-09-18T03:33:02Z	{ 33.52 15.47 19.20 }
2026-09-18T03:33:07Z	{ 31.96 15.44 19.17 }
2026-09-18T03:33:12Z	{ 33.08 15.95 19.32 }
2026-09-18T03:33:17Z	{ 30.91 15.78 19.25 }
2026-09-18T03:33:22Z	{ 28.92 15.62 19.17 }
2026-09-18T03:33:27Z	{ 26.76 15.40 19.07 }
2026-09-18T03:33:32Z	{ 24.70 15.16 18.96 }
2026-09-18T03:33:37Z	{ 22.80 14.92 18.85 }
2026-09-18T03:33:42Z	{ 21.05 14.69 18.75 }
2026-09-18T03:33:47Z	{ 19.45 14.46 18.65 }
2026-09-18T03:33:52Z	{ 17.97 14.24 18.54 }
2026-09-18T03:33:57Z	{ 16.69 14.03 18.45 }
2026-09-18T03:34:03Z	{ 15.67 13.87 18.36 }
2026-09-18T03:34:08Z	{ 14.90 13.74 18.29 }
2026-09-18T03:34:13Z	{ 13.95 13.56 18.20 }
2026-09-18T03:34:18Z	{ 12.91 13.35 18.10 }
2026-09-18T03:34:23Z	{ 12.04 13.16 18.00 }
2026-09-18T03:34:28Z	{ 11.47 13.02 17.93 }
2026-09-18T03:34:33Z	{ 10.87 12.88 17.84 }
2026-09-18T03:34:38Z	{ 10.40 12.74 17.77 }
2026-09-18T03:34:43Z	{ 9.97 12.62 17.69 }
2026-09-18T03:34:48Z	{ 9.49 12.47 17.61 }
2026-09-18T03:34:53Z	{ 9.05 12.33 17.53 }
2026-09-18T03:34:58Z	{ 9.05 12.28 17.48 }
2026-09-18T03:35:03Z	{ 8.64 12.14 17.40 }
2026-09-18T03:35:08Z	{ 8.27 12.00 17.32 }
2026-09-18T03:35:13Z	{ 7.77 11.84 17.23 }
2026-09-18T03:35:18Z	{ 7.47 11.71 17.16 }
2026-09-18T03:35:23Z	{ 7.11 11.56 17.07 }
2026-09-18T03:35:28Z	{ 6.94 11.45 17.00 }
2026-09-18T03:35:33Z	{ 6.70 11.33 16.93 }
2026-09-18T03:35:38Z	{ 7.21 11.35 16.90 }
2026-09-18T03:35:43Z	{ 7.03 11.25 16.83 }
2026-09-18T03:35:48Z	{ 7.51 11.28 16.81 }
2026-09-18T03:35:53Z	{ 7.15 11.14 16.73 }
2026-09-18T03:35:58Z	{ 7.38 11.12 16.69 }
2026-09-18T03:36:03Z	{ 7.50 11.09 16.64 }
2026-09-18T03:36:08Z	{ 7.70 11.07 16.60 }
2026-09-18T03:36:13Z	{ 8.05 11.08 16.58 }
2026-09-18T03:36:18Z	{ 7.96 11.01 16.52 }
