epoch	utc	load1	load5	load15
1789699053	2026-09-18T02:37:33Z	146.88	146.73	103.81
1789699058	2026-09-18T02:37:38Z	148.97	147.16	104.22
1789699063	2026-09-18T02:37:43Z	147.05	146.80	104.34
1789699069	2026-09-18T02:37:49Z	146.57	146.70	104.56
1789699074	2026-09-18T02:37:54Z	149.08	147.22	104.99
1789699079	2026-09-18T02:37:59Z	151.64	147.78	105.43
1789699084	2026-09-18T02:38:04Z	154.47	148.43	105.91
1789699089	2026-09-18T02:38:09Z	155.79	148.80	106.29
1789699094	2026-09-18T02:38:14Z	155.97	148.96	106.59
1789699099	2026-09-18T02:38:19Z	156.53	149.19	106.92
1789699104	2026-09-18T02:38:24Z	158.25	149.67	107.34
1789699109	2026-09-18T02:38:30Z	160.15	150.20	107.78
1789699115	2026-09-18T02:38:35Z	161.42	150.63	108.17
1789699120	2026-09-18T02:38:40Z	161.63	150.85	108.50
1789699125	2026-09-18T02:38:45Z	165.82	151.90	109.12
1789699130	2026-09-18T02:38:50Z	165.36	152.04	109.42
1789699136	2026-09-18T02:38:56Z	166.21	152.43	109.81
1789699141	2026-09-18T02:39:01Z	165.95	152.61	110.12
1789699146	2026-09-18T02:39:06Z	164.43	152.52	110.33
1789699151	2026-09-18T02:39:11Z	160.79	151.96	110.38
1789699156	2026-09-18T02:39:16Z	144.60	148.78	109.74
1789699162	2026-09-18T02:39:22Z	144.79	148.75	109.96
1789699167	2026-09-18T02:39:27Z	140.24	147.74	109.83
1789699172	2026-09-18T02:39:32Z	135.66	146.67	109.67
1789699177	2026-09-18T02:39:37Z	136.88	146.74	109.92
1789699182	2026-09-18T02:39:42Z	132.01	145.57	109.72
1789699187	2026-09-18T02:39:47Z	125.28	143.95	109.36
1789699192	2026-09-18T02:39:52Z	123.90	143.35	109.35
1789699198	2026-09-18T02:39:58Z	117.82	141.77	108.99
1789699203	2026-09-18T02:40:03Z	115.51	140.89	108.87
1789699208	2026-09-18T02:40:08Z	112.99	139.94	108.72
1789699213	2026-09-18T02:40:13Z	107.38	138.33	108.34
1789699218	2026-09-18T02:40:18Z	117.28	139.87	109.06
1789699223	2026-09-18T02:40:23Z	110.93	138.18	108.64
1789699228	2026-09-18T02:40:28Z	103.25	136.14	108.09
1789699233	2026-09-18T02:40:33Z	95.30	133.94	107.48
1789699238	2026-09-18T02:40:38Z	87.91	131.77	106.87
1789699243	2026-09-18T02:40:43Z	82.07	129.83	106.33
1789699248	2026-09-18T02:40:48Z	78.22	128.24	105.91
1789699253	2026-09-18T02:40:53Z	73.00	126.32	105.36
1789699258	2026-09-18T02:40:58Z	68.19	124.44	104.82
1789699263	2026-09-18T02:41:03Z	64.42	122.72	104.33
1789699268	2026-09-18T02:41:08Z	60.54	120.95	103.81
1789699273	2026-09-18T02:41:13Z	57.37	119.29	103.33
1789699278	2026-09-18T02:41:18Z	54.38	117.64	102.84
1789699283	2026-09-18T02:41:23Z	51.95	116.09	102.38
1789699289	2026-09-18T02:41:29Z	48.19	114.24	101.81
1789699294	2026-09-18T02:41:34Z	45.05	112.50	101.26
1789699299	2026-09-18T02:41:39Z	41.60	110.66	100.68
1789699304	2026-09-18T02:41:44Z	38.75	108.92	100.12
1789699309	2026-09-18T02:41:49Z	35.97	107.18	99.56
1789699314	2026-09-18T02:41:54Z	33.57	105.50	99.01
1789699319	2026-09-18T02:41:59Z	31.28	103.83	98.46
1789699324	2026-09-18T02:42:04Z	29.01	102.16	97.90
1789699329	2026-09-18T02:42:09Z	26.93	100.51	97.35
1789699334	2026-09-18T02:42:14Z	25.17	98.93	96.80
1789699339	2026-09-18T02:42:19Z	23.48	97.35	96.26
1789699344	2026-09-18T02:42:24Z	21.68	95.75	95.70
1789699349	2026-09-18T02:42:29Z	20.10	94.19	95.15
1789699354	2026-09-18T02:42:34Z	18.57	92.65	94.60
1789699359	2026-09-18T02:42:39Z	17.17	91.13	94.05
1789699364	2026-09-18T02:42:44Z	16.19	89.70	93.53
1789699369	2026-09-18T02:42:49Z	15.77	88.39	93.05
1789699374	2026-09-18T02:42:54Z	14.59	86.94	92.51
1789699379	2026-09-18T02:42:59Z	13.50	85.51	91.97
1789699384	2026-09-18T02:43:04Z	12.74	84.16	91.45
1789699389	2026-09-18T02:43:09Z	11.72	82.76	90.92
1789699394	2026-09-18T02:43:14Z	11.02	81.44	90.40
1789699399	2026-09-18T02:43:19Z	10.22	80.10	89.88
1789699404	2026-09-18T02:43:24Z	9.72	78.84	89.38
1789699409	2026-09-18T02:43:29Z	9.82	77.71	88.92
1789699414	2026-09-18T02:43:34Z	9.20	76.45	88.41
1789699419	2026-09-18T02:43:39Z	8.54	75.20	87.89
1789699424	2026-09-18T02:43:44Z	8.26	74.03	87.41
1789699429	2026-09-18T02:43:49Z	7.83	72.85	86.91
1789699434	2026-09-18T02:43:54Z	7.29	71.66	86.41
1789699439	2026-09-18T02:43:59Z	7.02	70.54	85.93
1789699444	2026-09-18T02:44:04Z	7.26	69.53	85.48
